epoch,0_jacc,0_val_jacc,10_jacc,10_val_jacc,11_jacc,11_val_jacc,12_jacc,12_val_jacc,13_jacc,13_val_jacc,14_jacc,14_val_jacc,15_jacc,15_val_jacc,16_jacc,16_val_jacc,17_jacc,17_val_jacc,18_jacc,18_val_jacc,1_jacc,1_val_jacc,2_jacc,2_val_jacc,3_jacc,3_val_jacc,4_jacc,4_val_jacc,5_jacc,5_val_jacc,6_jacc,6_val_jacc,7_jacc,7_val_jacc,8_jacc,8_val_jacc,9_jacc,9_val_jacc,I0,I1,I10,I11,I12,I13,I14,I15,I16,I17,I18,I2,I3,I4,I5,I6,I7,I8,I9,U0,U1,U10,U11,U12,U13,U14,U15,U16,U17,U18,U2,U3,U4,U5,U6,U7,U8,U9,acc,jaccard,loss,val_I0,val_I1,val_I10,val_I11,val_I12,val_I13,val_I14,val_I15,val_I16,val_I17,val_I18,val_I2,val_I3,val_I4,val_I5,val_I6,val_I7,val_I8,val_I9,val_U0,val_U1,val_U10,val_U11,val_U12,val_U13,val_U14,val_U15,val_U16,val_U17,val_U18,val_U2,val_U3,val_U4,val_U5,val_U6,val_U7,val_U8,val_U9,val_acc,val_jaccard,val_loss
247,0.98538851732142019,0.94970853157749346,0.93431111440027559,0.90574137562948176,0.76243574200123954,0.58251158815147586,0.59691868853546493,0.23283287395314325,0.92406132754579784,0.84314180119938864,0.84385218426345243,0.42130958028398646,0.88346241457858776,0.44322442210502322,0.88766769540845236,0.27670052323791933,0.67654307261845203,0.19754653130287647,0.66741135843653387,0.50456839974217615,0.86038112311403703,0.66308320128964415,0.91225747593469875,0.83685176844843157,0.75800083618653724,0.27391577068848227,0.72789820121432214,0.25764797032376208,0.47791889087856471,0.40323280926212623,0.48143862865687048,0.32771178076665397,0.64372162533687849,0.50483774467781117,0.91400013735557706,0.87212198631824611,0.79238793020087606,0.43160793779837481,98663.957983193279,9837.4907563025208,8614.5478991596647,2931.90756302521,302.46722689075631,15440.810084033614,621.96302521008408,635.53613445378153,568.4773109243697,184.0890756302521,812.37647058823529,43849.998319327729,1127.4084033613444,1379.7915966386554,1652.9126050420168,272.73781512605041,957.02689075630258,35206.084033613442,2024.5058823529412,100126.96134453782,11433.875630252101,9220.2134453781509,3845.4487394957982,506.71428571428572,16709.724369747899,737.05210084033615,719.36974789915962,640.4168067226891,272.10252100840336,1217.2050420168068,48067.568067226894,1487.3445378151262,1895.583193277311,3458.5630252100841,566.50588235294117,1486.709243697479,38518.685714285712,2554.9428571428571,0.96074695817562716,0.77526615599937043,0.10989526639841184,413879.91999999998,48651.860000000001,36061.639999999999,11503.799999999999,702.82000000000005,67564.460000000006,1829.52,2255.6399999999999,629.29999999999995,233.5,4555.96,235347.94,3100.48,2853.2399999999998,8340.0400000000009,909.79999999999995,4522.6999999999998,184975.79999999999,4820.5600000000004,435796.78000000003,73372.179999999993,39814.5,19748.619999999999,3018.5599999999999,80134.160000000003,4342.46,5089.1599999999999,2274.3000000000002,1182.0,9029.4200000000001,281230.14000000001,11319.1,11074.18,20682.939999999999,2776.2199999999998,8958.7199999999993,212098.54000000001,11168.84,0.91057259798049928,0.52254192614507877,0.32162119388580324
248,0.98582435601377827,0.94934103947011816,0.93457249800113329,0.90672871317977499,0.75951934192974657,0.58872085923388084,0.59730345150075559,0.24905536718629834,0.92252890626316064,0.8425212982090724,0.82579245853259609,0.31531730239025674,0.88635809211523964,0.45918802853873086,0.88021725609157275,0.31607862287876942,0.67638977334371087,0.18569437184178428,0.66268313287665248,0.54134109873149083,0.86830235956804125,0.67260516366635081,0.91530051245403854,0.84347681520241513,0.75041324657616792,0.2896053373286655,0.72793124043121848,0.27131490068120673,0.4821577647390074,0.40085089105412697,0.50051711473483174,0.32547308848670636,0.64576214717724745,0.51190532866324345,0.91514800587307188,0.8728628769737018,0.78598201986514904,0.4696107712702241,99040.509243697481,10187.381512605041,8484.6789915966383,2870.8554621848739,296.26050420168065,14910.50756302521,624.53781512605042,677.82857142857142,542.290756302521,192.79495798319329,739.60672268907558,44387.144537815126,1067.4117647058824,1388.8218487394959,1643.3630252100841,286.30420168067229,954.47226890756303,35272.640336134456,1822.0252100840337,100464.66050420167,11732.527731092438,9078.673949579832,3779.8319327731092,495.99663865546216,16162.645378151261,756.28907563025211,764.73445378151257,616.08739495798318,285.03529411764708,1116.0789915966386,48494.613445378149,1422.4319327731093,1907.9025210084033,3408.3512605042015,572.01680672268913,1478.0554621848739,38543.099159663863,2318.1512605042017,0.96156244127690293,0.77487914095195365,0.10719068787929391,414532.47999999998,49361.779999999999,36086.080000000002,11107.42,744.82000000000005,67114.639999999999,1315.22,2431.52,569.58000000000004,213.13999999999999,5387.3400000000001,233989.45999999999,3123.6599999999999,3317.7199999999998,8214.0200000000004,883.36000000000001,4516.0799999999999,185659.54000000001,5880.5600000000004,436652.85999999999,73388.940000000002,39798.099999999999,18867.040000000001,2990.5799999999999,79659.279999999999,4171.1000000000004,5295.2600000000002,1802.02,1147.8,9951.8400000000001,277410.65999999997,10785.92,12228.299999999999,20491.459999999999,2714.0799999999999,8822.1000000000004,212701.84,12522.200000000001,0.91202194452285767,0.52693115131509571,0.30931883156299589
249,0.98586649223688516,0.94897683129632615,0.93554166846386333,0.91137158773253901,0.76006750215515084,0.58757317473660109,0.60044715779157143,0.21362170098326402,0.92418847993380404,0.8472383125592301,0.82161455745264456,0.39503615698324474,0.87276954510227567,0.46490081910589165,0.87845243810748874,0.33775191598069826,0.68315987882030205,0.20217777859250977,0.64967503720009345,0.54543302021410567,0.86710731895793614,0.67473578483129826,0.91454366764061457,0.84924758601094874,0.74331852155120193,0.29143757354156741,0.73461403830446881,0.30562040894894038,0.48189643565340728,0.40768528151849515,0.48579628724963364,0.32899337504600662,0.64624376083716961,0.50782288601003023,0.91471000439460504,0.86631926667545744,0.7850837714101665,0.47152612128088534,99299.344537815123,10002.72268907563,8712.3882352941182,2794.7260504201681,296.54621848739498,14942.20168067227,555.78151260504205,624.59495798319324,488.94957983193279,184.57142857142858,710.31428571428569,44578.882352941175,1061.8823529411766,1481.4016806722689,1678.2638655462185,267.40840336134454,980.29747899159668,34996.152941176471,1835.2857142857142,100722.91260504202,11535.737815126051,9312.6672268907569,3676.9445378151258,493.87563025210085,16167.915966386554,676.45042016806724,715.64705882352939,556.6033613445378,270.17310924369747,1093.3378151260504,48744.400000000001,1428.5697478991597,2016.5714285714287,3482.6235294117646,550.45378151260502,1516.9159663865546,38259.287394957981,2337.6941176470586,0.96146111608553331,0.7728998191191202,0.10785637437796393,413079.09999999998,49321.580000000002,36287.080000000002,11701.32,605.27999999999997,67515.539999999994,1964.4200000000001,2355.4200000000001,713.94000000000005,220.58000000000001,5206.0600000000004,230631.22,2996.9400000000001,3937.54,8346.5,1001.14,4431.1000000000004,188163.01999999999,6333.5200000000004,435288.91999999998,73097.619999999995,39815.900000000001,19914.66,2833.4200000000001,79688.960000000006,4972.7600000000002,5066.5,2113.8000000000002,1091.02,9544.8199999999997,271571.23999999999,10283.299999999999,12883.76,20472.900000000001,3043.04,8725.6800000000003,217198.23999999999,13431.959999999999,0.91242124676704406,0.53460366221305478,0.31825412780046464
250,0.98601454305773062,0.94747059475004758,0.93636778658947672,0.90830271114107164,0.76022483503950911,0.55774384504492114,0.60917611874977207,0.19182753959726892,0.92439180667766163,0.83543210450420213,0.83755437127564047,0.33368925328312321,0.86765936374037334,0.50203110731987777,0.88068359898109794,0.15751148646216967,0.66641403140236455,0.099408571660050224,0.6777045071493828,0.47741939783579884,0.86888728139675031,0.64603900247572221,0.9148513290706336,0.80901452677179764,0.76056666898592284,0.15556933571041007,0.73700434862652164,0.23461224324146085,0.47620805081534107,0.38607796254845866,0.48044879224813392,0.27030263617041522,0.64910389197214469,0.48551197675039892,0.9147683410978914,0.86566330508804801,0.79849970938208259,0.44216536119565836,99129.729411764711,10011.040336134454,8907.5361344537814,2823.2067226890758,308.79495798319329,15149.551260504202,603.55294117647054,512.37983193277307,519.47899159663871,187.67899159663867,811.62689075630249,44457.510924369744,1083.9327731092437,1473.4773109243697,1615.5882352941176,261.24705882352941,987.56302521008399,35047.647058823532,2064.1579831932772,100535.76806722689,11521.678991596638,9512.8605042016807,3713.6470588235293,506.90588235294115,16388.668907563024,720.61344537815125,590.53109243697475,589.85882352941178,281.6252100840336,1197.6117647058823,48595.339495798318,1425.164705882353,1999.2789915966387,3392.6100840336135,543.75630252100837,1521.4252100840336,38313.139495798321,2585.0453781512606,0.96171010662527645,0.77613312506623311,0.1068643050158725,416627.35999999999,44930.32,35841.080000000002,10701.42,553.48000000000002,66138.619999999995,1400.0599999999999,2671.9200000000001,262.60000000000002,98.159999999999997,4298.1400000000003,240451.56,1485.1800000000001,2774.8200000000002,7889.4799999999996,681.65999999999997,4179.8599999999997,179499.57999999999,5122.3000000000002,439725.90000000002,69547.380000000005,39459.400000000001,19186.98,2885.3000000000002,79166.960000000006,4195.6999999999998,5322.2200000000003,1667.1800000000001,987.44000000000005,9002.8600000000006,297215.38,9546.7399999999998,11827.26,20434.939999999999,2521.8400000000001,8609.1800000000003,207354.95999999999,11584.58,0.90409974932670589,0.48977857692373167,0.3501965516805649
251,0.98540257178882507,0.95066962181033976,0.93607046746057621,0.90921562387372235,0.76218561685455621,0.58465406329874425,0.59515961255285521,0.21186423346717295,0.92391019392068341,0.84155692114346148,0.8596414458853795,0.36652174872553128,0.85186012879494277,0.45078945039756946,0.85607538743719935,0.27557077141585229,0.67164387849564766,0.19774011299435026,0.66315986380747438,0.52195379013342891,0.86645570631084656,0.66899988719634007,0.91515172996966554,0.8352908548738035,0.75537952876319214,0.26647560614622856,0.72562672469880873,0.18755528500908339,0.48473478588405683,0.39692517426500223,0.4924153155865193,0.33533334271204085,0.65013097939789377,0.52121841309679995,0.91441825165829105,0.87467274548340945,0.78449697897727189,0.46288261337233638,98606.176470588238,10303.196638655461,8614.105882352942,2919.7025210084034,296.17142857142858,15086.082352941177,653.73781512605046,557.36134453781517,541.25546218487398,169.49243697478991,768.61008403361348,44521.376470588235,1075.9042016806723,1358.964705882353,1674.0605042016807,288.65882352941179,986.04873949579837,34975.678991596636,1939.0840336134454,100066.89579831932,11891.198319327732,9202.4117647058829,3830.6974789915967,497.63361344537816,16328.515966386554,760.4773109243697,654.28739495798322,632.25210084033608,252.3546218487395,1159.0117647058823,48649.174789915967,1424.3226890756303,1872.8151260504201,3453.5596638655461,586.2100840336135,1516.6924369747899,38249.104201680675,2471.7546218487396,0.96125465671555332,0.77336416674972031,0.10787257578443078,414589.76000000001,48156.940000000002,36226.459999999999,11171.639999999999,621.58000000000004,66909.380000000005,1660.8199999999999,2139.5999999999999,519.98000000000002,214.19999999999999,4833.4799999999996,236911.34,2772.6999999999998,1971.9000000000001,7977.6800000000003,953.46000000000004,4568.7399999999998,185643.22,5861.1400000000003,436102.88,71983.479999999996,39843.639999999999,19108.119999999999,2933.8600000000001,79506.660000000003,4531.3000000000002,4746.3400000000001,1886.9200000000001,1083.24,9260.3600000000006,283627.35999999999,10405.08,10513.700000000001,20098.700000000001,2843.3200000000002,8765.5,212243.06,12662.26,0.91137953400611882,0.51894159260080086,0.32774424701929095
252,0.9857367874382198,0.94913308694241538,0.93460327890420714,0.90813719065318632,0.76044022420446822,0.57626769502009956,0.58668207037417974,0.19010261200581541,0.92499213564846083,0.85355749345281962,0.84913157453286303,0.34000758629409533,0.88937936263989226,0.47244699606708557,0.88034516918693662,0.33335482029228403,0.68415698452642282,0.1698052210458256,0.66554896514432693,0.53990151534380793,0.86874994866356758,0.67145668814095005,0.91458526544993834,0.84411457336824214,0.74887460527199834,0.23335509203531699,0.72947734519824736,0.24681998541308406,0.48626585128480748,0.4100136805020716,0.49441595210192274,0.34775091125145197,0.64324637798207951,0.51072702509890389,0.91474246841001061,0.87385775544510913,0.79664276911506782,0.48579849738137693,98763.337815126055,10310.035294117648,8548.2789915966387,2860.6789915966388,272.26386554621848,15072.941176470587,569.98991596638655,662.33949579831938,542.15798319327735,171.80504201680671,740.57478991596633,44501.736134453779,1011.5697478991597,1500.6403361344537,1687.8655462184875,286.45546218487397,963.77983193277316,35289.968067226888,1951.2151260504202,100192.40336134454,11867.667226890757,9146.4252100840331,3761.872268907563,464.07394957983195,16295.210084033613,671.26218487394954,744.72100840336134,615.84705882352944,251.11932773109243,1112.7277310924369,48657.831932773108,1350.7865546218488,2057.1445378151261,3471.0756302521008,579.38151260504196,1498.3058823529411,38579.129411764705,2449.2974789915966,0.96151684061819764,0.77673774400408513,0.10734175695341175,415168.58000000002,48744.639999999999,36306.779999999999,11413.799999999999,541.34000000000003,67381.860000000001,1344.5599999999999,2299.2199999999998,724.0,168.08000000000001,5104.9200000000001,233738.82000000001,2337.98,2950.96,8805.3799999999992,1041.8199999999999,4724.9399999999996,185746.82000000001,6250.0600000000004,437418.71999999997,72595.360000000001,39979.400000000001,19806.419999999998,2847.6199999999999,78942.380000000005,3954.5,4866.6199999999999,2171.8600000000001,989.84000000000003,9455.2800000000007,276904.14000000001,10018.98,11955.92,21475.82,2995.8800000000001,9251.3999999999996,212559.56,12865.540000000001,0.91233472824096684,0.52403202240810209,0.31433532088994981
253,0.98571702210265255,0.95013300317435512,0.93647477752076635,0.91128564076692786,0.76275161209795972,0.58305720605456046,0.60391099263106274,0.18799795336598202,0.92465054683758008,0.85349365803601307,0.84571087288436919,0.35762076353720296,0.86986326401687397,0.5319723188765999,0.87950850088589005,0.26690687705783683,0.67060802084708504,0.16250025889029265,0.67316979995445159,0.56051327455392819,0.86492918768658122,0.67625913596866283,0.91530839665501806,0.84343295407970742,0.76080184939490769,0.22575507849519963,0.73032472083273814,0.27708197085425895,0.48527217669989364,0.40932760878497998,0.4896156635668793,0.29178789300797747,0.64557437705960563,0.4951603838388044,0.91402602110621278,0.87464447039116189,0.79170098376404285,0.45419185755127117,98389.578151260503,9847.8773109243702,8737.4151260504204,2865.4924369747901,293.93109243697478,15288.057142857142,611.6252100840336,560.03697478991592,565.64369747899161,196.35966386554622,770.01008403361345,45119.724369747899,1111.2067226890756,1451.9260504201682,1679.835294117647,280.24201680672269,975.8957983193277,34908.726050420169,2038.8336134453782,99815.236974789921,11385.761344537816,9330.1126050420171,3756.7831932773111,486.71260504201683,16533.8756302521,723.20840336134449,643.82184873949575,643.13613445378155,292.80840336134452,1143.8571428571429,49294.559663865548,1460.5731092436974,1988.0554621848739,3461.6352941176469,572.37142857142862,1511.6705882352942,38192.267226890755,2575.2571428571428,0.96138526331476803,0.77631151508129326,0.10801061216522666,416491.21999999997,48256.540000000001,35946.300000000003,10754.84,514.39999999999998,68168.179999999993,1468.8199999999999,2739.6999999999998,429.63999999999999,156.91999999999999,5469.7799999999997,236572.62,2191.54,3143.6999999999998,8527.0799999999999,746.15999999999997,4281.8400000000001,185296.01999999999,5455.5799999999999,438350.44,71358.059999999998,39445.699999999997,18445.599999999999,2736.1999999999998,79869.580000000002,4107.1999999999998,5150.0799999999999,1609.7,965.65999999999997,9758.5200000000004,280487.76000000001,9707.6000000000004,11345.74,20831.919999999998,2557.1999999999998,8647.3799999999992,211852.95999999999,12011.620000000001,0.91396882057189943,0.52174327933082754,0.32803676575422286
254,0.98591744585565899,0.95114786288905584,0.93696860039315866,0.91270758067751079,0.76352674534343101,0.58476849698483035,0.60391674930893491,0.25646095184296003,0.92345198918219618,0.84822392847289463,0.81348872651408488,0.34873984153029264,0.86556908925502873,0.4728092150211558,0.87720033944904052,0.33188801178386562,0.65222955087236945,0.2195239821191253,0.66126525050628915,0.55040094129539974,0.86920666534312441,0.68658926265357689,0.91399659447209525,0.84585687768743245,0.75648026148303704,0.28590281198809681,0.72599563617520257,0.29134077359239641,0.48354499347464552,0.41187019568636835,0.49194575755729086,0.33757376350388296,0.64327201169127146,0.50058658379864496,0.91582005324274252,0.86725481629120704,0.7912599264742034,0.46750873689465805,98734.944537815129,10125.010084033613,8898.2789915966387,2931.7142857142858,308.06554621848738,15149.18487394958,554.41512605042021,575.66890756302519,594.146218487395,149.9075630252101,741.40504201680676,44164.184873949576,1023.7949579831933,1375.1126050420169,1652.672268907563,284.9159663865546,952.1042016806723,35425.64201680672,1893.3294117647058,100145.24537815126,11648.564705882352,9496.8806722689078,3839.7008403361347,510.11260504201681,16404.9512605042,681.52773109243697,665.07563025210084,677.32100840336136,229.83865546218487,1121.1915966386555,48319.857142857145,1353.3663865546218,1894.1058823529411,3417.8252100840336,579.16134453781513,1480.0957983193277,38681.880672268904,2392.8033613445377,0.96161216417280571,0.77237138876809508,0.10739499634178747,413896.52000000002,50369.739999999998,35950.0,11465.860000000001,799.03999999999996,68314.139999999999,1441.0,2366.7600000000002,639.89999999999998,254.38,5314.0,231247.34,2855.3800000000001,3434.3600000000001,8709.0200000000004,1013.6799999999999,4471.7799999999997,187816.12,5618.5200000000004,435154.76000000001,73362.259999999995,39388.300000000003,19607.52,3115.6399999999999,80537.860000000001,4132.0200000000004,5005.7399999999998,1928.0599999999999,1158.78,9654.7800000000007,273388.26000000001,9987.2399999999998,11788.120000000001,21145.060000000001,3002.8400000000001,8933.0799999999999,216563.94,12018.0,0.91334992766380307,0.53532392814280827,0.30981437653303145
255,0.98571568369967277,0.94862181973667137,0.93421098629680632,0.90644770957651899,0.76075211639086227,0.59781039794471624,0.61241531938984928,0.24757540506320977,0.92441026171733198,0.84528639994552501,0.81801799997997782,0.30465052424853056,0.87653024937036284,0.48786724967140077,0.88651765073334565,0.28415020499440924,0.69696639735185872,0.18681077120351713,0.66739018777694259,0.54289729918287966,0.86560778029590224,0.6713990473554976,0.9158545674617472,0.84176022563588249,0.75100738287034763,0.22089982024041782,0.73696893210462122,0.22136642052553648,0.48420458983946957,0.40994618068022476,0.49658929254957523,0.35338068636385767,0.64340965453601706,0.51200860658887071,0.91493269925602594,0.87403815279385089,0.79916646039761885,0.48275161493644236,98510.46890756303,10124.44537815126,8398.7781512605034,2855.2689075630251,319.97310924369748,14922.593277310925,549.31764705882358,604.8117647058823,581.98319327731087,215.15294117647059,773.07563025210084,45094.208403361343,1050.909243697479,1462.3445378151262,1670.9680672268908,292.17310924369747,937.48571428571427,34942.806722689078,2105.4100840336137,99938.015126050421,11696.342857142858,8990.2369747899156,3753.2184873949582,522.4773109243697,16142.825210084033,671.5226890756303,690.00672268907567,656.48235294117649,308.69915966386554,1158.3563025210085,49237.302521008402,1399.3327731092436,1984.2689075630253,3450.9546218487394,588.35966386554617,1457.0588235294117,38191.668907563027,2634.5075630252099,0.96148409102143362,0.77740359010622817,0.1073194188918887,415846.73999999999,47456.660000000003,36316.900000000001,11215.76,770.41999999999996,67529.660000000003,1309.26,2590.7800000000002,609.89999999999998,203.96000000000001,5353.7600000000002,234139.26000000001,2074.3200000000002,2756.8000000000002,8677.3799999999992,1015.92,4664.04,185644.48000000001,6035.3800000000001,438369.35999999999,70683.240000000005,40065.080000000002,18761.400000000001,3111.8600000000001,79889.679999999993,4297.5799999999999,5310.4200000000001,2146.4000000000001,1091.8,9861.4599999999991,278154.34000000003,9390.3199999999997,12453.559999999999,21167.119999999999,2874.8600000000001,9109.2999999999993,212398.60000000001,12502.040000000001,0.91185838818550113,0.52314044929936621,0.32466752499341966
256,0.98594845445363066,0.95015881126771062,0.93468838588296033,0.90525666866851529,0.75754349098127327,0.58103351560593153,0.59779870359778853,0.20612372422411998,0.92331631934360914,0.84247437085814381,0.85845640553684688,0.35073011881820715,0.86740328821284685,0.40703928109469673,0.88074655094207488,0.24486522871608765,0.68351171573816338,0.13804505462631733,0.67252533427944217,0.53895567587409376,0.86566981983340341,0.68237690218071301,0.91603255786654214,0.83701452546719568,0.77035660651105964,0.20809892207243491,0.73108918089766095,0.24269195347409353,0.48406152644711342,0.39883292138317972,0.49534707442931691,0.31288703180424454,0.64055489207027838,0.50482861590266526,0.91387132584901432,0.87331940017764775,0.79269528218113749,0.46048301258915791,98774.099159663863,10035.391596638656,8590.9126050420164,2800.3378151260504,295.11764705882354,15026.021848739496,694.49411764705883,603.21848739495795,558.03361344537814,175.80840336134455,815.56638655462189,44906.373109243701,1119.0420168067226,1385.7764705882353,1650.1462184873949,285.5613445378151,931.18487394957981,34679.954621848738,2001.4050420168066,100181.80840336134,11592.631932773109,9191.2050420168071,3696.6033613445379,493.67394957983191,16273.96974789916,809.00336134453778,695.43025210084033,633.59159663865546,257.21344537815128,1212.6924369747899,49022.682352941178,1452.6285714285714,1895.4957983193278,3408.9596638655462,576.48739495798316,1453.7159663865546,37948.400000000001,2524.8100840336133,0.96158454688657236,0.77745352184495597,0.10681355514195787,416221.40000000002,49083.779999999999,36387.860000000001,10855.24,593.75999999999999,66948.220000000001,1361.3800000000001,1913.28,836.67999999999995,142.78,5050.7799999999997,236193.57999999999,1999.6600000000001,2703.6999999999998,8200.2999999999993,832.67999999999995,4449.6199999999999,183859.06,6022.1599999999999,438054.56,71930.600000000006,40196.18,18682.639999999999,2880.5999999999999,79466.179999999993,3881.5599999999999,4700.4799999999996,3416.9000000000001,1034.3,9371.4200000000001,282185.76000000001,9609.1800000000003,11140.459999999999,20560.740000000002,2661.2800000000002,8814.1200000000008,210529.0,13077.92,0.91132651090621952,0.50974819656869241,0.32105783522129061
257,0.98614242852722722,0.95059397200178875,0.9350004769930359,0.91100827892067182,0.76159725702517578,0.58283712927733355,0.61469982049065885,0.2371554097115815,0.92335097383391629,0.84658149339800803,0.8142305561401324,0.38222754822206345,0.8721150151453908,0.46318715845907865,0.89083729903536979,0.24097247469712785,0.7014444127165429,0.1738705333259542,0.67935540581700427,0.5241569824046356,0.86913949458610762,0.67559911121897742,0.91469993489382007,0.84487499149849465,0.76384870962489215,0.30153894588688468,0.73504757302976831,0.29232479617886847,0.48748406111406928,0.41677009012661326,0.49042797707369579,0.34686623806961397,0.6531356981813714,0.49956291470792008,0.91559406247977948,0.8752611876396198,0.78539745964357321,0.45794824079582713,99150.952941176467,9964.1949579831926,8647.9294117647059,2804.3495798319327,310.77983193277311,14788.198319327732,637.25378151260509,587.44201680672268,582.03865546218492,198.16806722689077,854.69075630252098,44145.675630252103,1111.6386554621849,1416.4218487394958,1687.9344537815125,283.30252100840335,991.75966386554626,35315.747899159665,1902.8134453781513,100544.25210084034,11464.436974789916,9249.1176470588234,3682.1949579831935,505.57983193277312,16015.793277310924,782.6453781512605,673.5831932773109,653.36134453781517,282.51428571428573,1258.090756302521,48262.46722689076,1455.3126050420169,1926.9798319327731,3462.542857142857,577.66386554621852,1518.4588235294118,38571.403361344535,2422.7394957983192,0.9617356360459528,0.77860782191323852,0.106800575460456,415241.90000000002,48436.199999999997,36161.18,11409.200000000001,699.58000000000004,67648.380000000005,1658.5999999999999,2329.2199999999998,410.94,188.5,4899.1800000000003,235777.76000000001,3256.5,3549.6999999999998,8717.6800000000003,979.79999999999995,4297.46,185214.29999999999,5295.8599999999997,436823.62,71693.699999999997,39693.580000000002,19575.279999999999,2949.8800000000001,79907.699999999997,4339.3000000000002,5028.6800000000003,1705.3399999999999,1084.1400000000001,9346.7800000000007,279068.21999999997,10799.6,12143.0,20917.240000000002,2824.7199999999998,8602.4400000000005,211610.32000000001,11564.32,0.9136574828624725,0.52754407876531906,0.31707666903734205
258,0.9858284173203975,0.95029666298016069,0.93497177752305494,0.90547418759967102,0.77007607450741022,0.57702695805517856,0.62021705695326235,0.2178994404302711,0.92408084464478923,0.8458477245221806,0.84247630724368727,0.37820772897859822,0.87857749120587625,0.45722135658400742,0.88476684282432372,0.2408595137152589,0.69556568772070992,0.17903032721468476,0.66580136539522961,0.52036732172961242,0.86568775715608159,0.66801876564324936,0.91595324456493787,0.83290337190142361,0.75155331028214456,0.25075313694556201,0.7346334612430111,0.25669432043868046,0.48419702175955681,0.41312288388193608,0.49121707305095863,0.30636680195374272,0.64161979004166125,0.51152131968813108,0.91553866562433139,0.87400381182818931,0.79016188432584,0.45715423929068794,99198.957983193279,9871.7983193277305,8765.4436974789915,3019.4436974789915,312.44033613445379,14771.211764705882,512.75798319327725,638.46890756302525,536.58655462184879,209.21680672268909,758.23697478991596,44923.631932773111,1050.6235294117646,1385.489075630252,1666.3310924369748,285.80000000000001,940.09915966386552,35106.574789915969,1928.4571428571428,100624.9731092437,11403.416806722689,9375.0890756302524,3920.968067226891,503.7596638655462,15984.761344537816,608.63193277310927,726.70756302521011,606.47226890756303,300.78655462184872,1138.8336134453782,49045.769747899161,1397.9361344537815,1885.9596638655462,3441.4319327731091,581.82016806722686,1465.1966386554623,38345.267226890755,2440.58487394958,0.96182273165518495,0.77857495123090847,0.10633696472319235,413749.35999999999,49119.5,36020.559999999998,11079.459999999999,641.74000000000001,66773.740000000005,1789.8,2206.6599999999999,398.81999999999999,179.46000000000001,4735.0200000000004,238858.07999999999,2600.3000000000002,3223.48,8607.0599999999995,786.55999999999995,4533.46,182054.12,5370.5200000000004,435389.67999999999,73530.119999999995,39780.879999999997,19200.939999999999,2945.1199999999999,78942.979999999996,4732.3199999999997,4826.2399999999998,1655.8199999999999,1002.4,9099.3799999999992,286777.65999999997,10369.959999999999,12557.66,20834.139999999999,2567.3800000000001,8862.7000000000007,208299.0,11747.719999999999,0.91049650549888606,0.51804051965164344,0.32702468216419223
259,0.98587185505696595,0.94884887355377479,0.93568701292478207,0.91103995692432405,0.76773836242810256,0.5883693822864251,0.60555971631804162,0.24700893533242466,0.92553968969275435,0.84967720423874382,0.83662795727081218,0.38181534135291362,0.87850692983526235,0.4498175218095592,0.87611417938639358,0.2382875510708693,0.69563910560499731,0.20862065760859463,0.67038767528844156,0.5369652460582488,0.87090736408336122,0.66822989282371559,0.91642112173687362,0.8410082034421682,0.7653642917890604,0.26752393414227754,0.73786812161517523,0.23915869790704614,0.48091387202432273,0.41514248445667384,0.50077834989821579,0.32058604235013421,0.63909192863997411,0.49245408755566122,0.91525564470489906,0.87344541676145038,0.79535405343714827,0.45418670725705684,98643.171428571426,10216.257142857143,8664.0151260504208,2882.003361344538,289.45042016806724,15267.287394957983,601.41176470588232,593.05714285714282,471.63361344537816,178.92773109243697,739.82857142857142,44735.092436974788,1099.581512605042,1414.2067226890756,1626.4369747899159,288.17142857142858,929.00336134453778,34900.497478991594,1891.583193277311,100056.78823529412,11730.589915966386,9259.5226890756294,3753.8873949579834,477.98823529411766,16495.551260504202,718.85210084033611,675.07394957983195,538.32436974789914,257.21344537815128,1103.583193277311,48814.994957983195,1436.6773109243697,1916.6117647058823,3381.9714285714285,575.44705882352946,1453.6302521008404,38131.966386554624,2378.290756302521,0.9621501704224017,0.77892774903871487,0.1055154945419616,412522.58000000002,50162.0,36140.699999999997,11145.34,750.25999999999999,67835.559999999998,1613.04,2304.8200000000002,404.75999999999999,224.47999999999999,5036.2399999999998,235662.34,2841.8800000000001,2693.0799999999999,8720.3999999999996,859.94000000000005,4182.5799999999999,186376.07999999999,4965.1599999999999,434761.09999999998,75066.979999999996,39669.720000000001,18942.759999999998,3037.3800000000001,79836.860000000001,4224.6599999999999,5123.8999999999996,1698.6199999999999,1076.02,9379.0799999999999,280214.08000000002,10622.9,11260.639999999999,21005.799999999999,2682.4000000000001,8493.3400000000001,213380.34,10931.98,0.91214236140251159,0.52274663878589789,0.33650713086128237
